Response ID,Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,unpredD,SincereD,DanD,TrustD,FriendD,HelpD,MoralD,UnderD,IntellD,SkillD,ConD,CreatD,CapD,AngD,DesD,EmbD,HapD,What is 2 + 4 equal to? - Equal to?,IsoD,VioD,SucD,UnpreS,SinS,DanS,TrustS,FriendS,HelpS,MorS,UndS,IntelS,SkilS,ConS,CreatS,CapS,AngS,DesirS,EmbS,JoyS,What is 1 + 3 equal to? - Equal to?,IsoS,VioS,SucS,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
R_0O4PUtkBlDTILUB,2/27/19 11:28,2/27/19 11:32,0,199.115.99.218,100,231,1,2/27/19 11:32,,,,,39.75010681,-104.99569699999999,anonymous,EN,1,1.0,3.0,4,2.0,10.0,2,4.0,3,2.0,2.0,2.0,2.0,6.0,25,4.0,2,4.0,6.0,1.0,24.0,3.0,67.0,4.0,22.0,7.0,5.0,2.0,26.0,1.0,5.0,20.0,1.0,23.0,1.0,61.0,15.0,38.0,2.0,4.0,2.0,28.0,23.0,1.0,25.0,2.0,5.0,,5.0,4.0,
R_6DuIXzR2HaQGtHj,2/27/19 11:28,2/27/19 11:33,0,76.176.187.179,100,271,1,2/27/19 11:33,,,,,33.10719299,-117.2942963,anonymous,EN,1,43.0,84.0,40,82.0,50.0,67,84.0,66,84.0,89.0,31.0,50.0,74.0,58,50.0,68,5.0,6.0,86.0,33.0,74.0,90.0,57.0,56.0,38.0,67.0,39.0,76.0,74.0,80.0,76.0,61.0,76.0,52.0,69.0,50.0,80.0,17.0,4.0,68.0,73.0,64.0,1.0,33.0,1.0,5.0,,2.0,2.0,
R_2CWBZbGhlWFJyNo,2/27/19 11:30,2/27/19 11:34,0,73.198.13.141,100,238,1,2/27/19 11:34,,,,,39.37730408,-74.61229706,anonymous,EN,1,52.0,46.0,38,51.0,46.0,58,62.0,51,50.0,46.0,33.0,51.0,51.0,47,40.0,60,28.0,6.0,72.0,36.0,44.0,85.0,38.0,67.0,42.0,50.0,61.0,55.0,51.0,40.0,50.0,53.0,56.0,51.0,51.0,41.0,43.0,46.0,4.0,42.0,28.0,39.0,1.0,28.0,1.0,5.0,,3.0,3.0,
R_4VL0jAhxbbSjcv7,2/27/19 11:29,2/27/19 11:34,0,63.143.203.121,100,296,1,2/27/19 11:34,,,,,40.67129517,-73.89430237,anonymous,EN,1,50.0,67.0,48,52.0,50.0,39,72.0,56,47.0,72.0,54.0,71.0,50.0,46,43.0,35,42.0,6.0,67.0,52.0,56.0,55.0,48.0,39.0,64.0,37.0,49.0,42.0,61.0,55.0,56.0,51.0,53.0,53.0,18.0,55.0,54.0,48.0,4.0,61.0,77.0,42.0,1.0,29.0,2.0,5.0,,4.0,5.0,
R_3J2xfy77fFWpKGg,2/27/19 11:27,2/27/19 11:34,0,98.246.64.98,100,411,1,2/27/19 11:34,,,,,45.63589478,-122.51550290000002,anonymous,EN,1,73.0,50.0,19,40.0,51.0,30,50.0,50,50.0,51.0,10.0,50.0,51.0,9,51.0,65,20.0,6.0,76.0,19.0,50.0,71.0,50.0,67.0,30.0,51.0,61.0,50.0,50.0,51.0,51.0,30.0,49.0,50.0,51.0,50.0,30.0,50.0,4.0,72.0,50.0,50.0,1.0,35.0,1.0,5.0,,4.0,6.0,Thank you
R_1Hq5gamTAW9I711,2/27/19 11:31,2/27/19 11:34,0,85.97.186.121,100,170,1,2/27/19 11:34,,,,,40.98869324,29.02360535,anonymous,EN,1,61.0,30.0,30,29.0,19.0,46,31.0,25,26.0,25.0,23.0,22.0,32.0,8,18.0,24,13.0,6.0,69.0,18.0,24.0,84.0,10.0,62.0,12.0,11.0,75.0,11.0,7.0,13.0,14.0,9.0,9.0,9.0,19.0,9.0,28.0,9.0,4.0,67.0,24.0,11.0,1.0,34.0,1.0,5.0,,3.0,2.0,
R_bOscC6bEmxyC48h,2/27/19 11:29,2/27/19 11:36,0,208.111.119.120,100,375,1,2/27/19 11:36,,,,,31.80999756,-86.62290192,anonymous,EN,1,51.0,77.0,30,71.0,38.0,88,82.0,65,88.0,71.0,12.0,83.0,60.0,61,15.0,90,0.0,6.0,83.0,30.0,63.0,92.0,72.0,62.0,62.0,31.0,50.0,40.0,32.0,81.0,70.0,39.0,82.0,51.0,61.0,21.0,80.0,8.0,4.0,94.0,60.0,52.0,1.0,43.0,2.0,3.0,,4.0,5.0,
R_2q9Q1sVKanYq4cH,2/27/19 11:31,2/27/19 11:36,0,157.51.108.180,100,313,1,2/27/19 11:36,,,,,11.3500061,77.73330688,anonymous,EN,1,0.0,100.0,0,100.0,100.0,0,100.0,100,100.0,100.0,100.0,100.0,100.0,0,100.0,81,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,100.0,0.0,29.0,100.0,90.0,100.0,100.0,63.0,70.0,0.0,25.0,35.0,80.0,4.0,23.0,12.0,100.0,1.0,29.0,1.0,5.0,,7.0,7.0,none
R_SIdd6L5s6oFwLrb,2/27/19 11:33,2/27/19 11:36,0,24.88.97.38,100,218,1,2/27/19 11:36,,,,,34.18469238,-79.770401,anonymous,EN,1,52.0,53.0,30,52.0,40.0,61,51.0,53,50.0,50.0,40.0,62.0,61.0,31,51.0,61,41.0,6.0,61.0,20.0,40.0,62.0,52.0,57.0,52.0,52.0,31.0,51.0,50.0,53.0,51.0,50.0,52.0,50.0,63.0,30.0,40.0,50.0,4.0,55.0,51.0,51.0,1.0,25.0,1.0,3.0,,4.0,4.0,
R_3r1j7FksqotsXcJ,2/27/19 11:35,2/27/19 11:37,0,71.47.10.202,100,119,1,2/27/19 11:37,,,,,28.54640198,-81.25849915,anonymous,EN,1,35.0,68.0,66,39.0,89.0,55,40.0,38,43.0,54.0,40.0,73.0,63.0,67,55.0,80,50.0,6.0,43.0,36.0,25.0,61.0,46.0,52.0,70.0,56.0,62.0,57.0,65.0,58.0,47.0,74.0,49.0,75.0,53.0,44.0,73.0,66.0,4.0,57.0,67.0,54.0,1.0,26.0,2.0,4.0,,6.0,5.0,
R_3nDjNWgV5DlayUC,2/27/19 11:34,2/27/19 11:37,0,98.176.102.40,100,178,1,2/27/19 11:37,,,,,33.16439819,-117.24029540000001,anonymous,EN,1,36.0,86.0,8,80.0,31.0,10,73.0,72,76.0,83.0,8.0,55.0,72.0,4,54.0,49,12.0,6.0,23.0,3.0,20.0,84.0,29.0,42.0,35.0,28.0,63.0,53.0,37.0,53.0,25.0,15.0,63.0,34.0,18.0,48.0,66.0,28.0,4.0,96.0,7.0,12.0,1.0,34.0,1.0,4.0,,1.0,1.0,
R_2V7k4C7nZESwIhv,2/27/19 11:35,2/27/19 11:39,0,69.131.9.70,100,244,1,2/27/19 11:39,,,,,30.79769897,-81.70749664,anonymous,EN,1,41.0,91.0,9,91.0,19.0,30,71.0,91,79.0,71.0,41.0,70.0,91.0,61,50.0,61,19.0,6.0,81.0,9.0,61.0,100.0,91.0,100.0,8.0,51.0,50.0,61.0,59.0,61.0,50.0,19.0,71.0,19.0,50.0,9.0,51.0,10.0,4.0,49.0,50.0,39.0,1.0,44.0,2.0,5.0,,3.0,2.0,
R_Q6oNmS50vTBaVeV,2/27/19 11:37,2/27/19 11:40,0,69.202.200.46,100,183,1,2/27/19 11:40,,,,,40.72790527,-73.99659729,anonymous,EN,1,50.0,56.0,41,71.0,55.0,42,57.0,56,58.0,34.0,41.0,41.0,52.0,61,72.0,55,73.0,6.0,55.0,67.0,37.0,52.0,66.0,50.0,54.0,45.0,58.0,43.0,72.0,78.0,73.0,39.0,55.0,63.0,45.0,56.0,44.0,66.0,4.0,56.0,29.0,37.0,1.0,29.0,1.0,2.0,,1.0,1.0,
R_2rN1uNgveibsRCi,2/27/19 11:38,2/27/19 11:40,0,40.142.175.70,100,117,1,2/27/19 11:40,,,,,33.08000183,-83.23789978,anonymous,EN,1,77.0,42.0,62,85.0,59.0,52,41.0,81,70.0,76.0,91.0,61.0,84.0,88,75.0,78,78.0,6.0,77.0,56.0,46.0,54.0,31.0,27.0,34.0,100.0,59.0,50.0,74.0,36.0,40.0,78.0,58.0,63.0,40.0,64.0,100.0,51.0,4.0,38.0,56.0,100.0,1.0,26.0,1.0,3.0,,4.0,5.0,
R_3pfEOJIq8oKY1rc,2/27/19 11:38,2/27/19 11:40,0,68.49.213.55,100,153,1,2/27/19 11:40,,,,,42.88989258,-85.6147995,anonymous,EN,1,50.0,50.0,50,50.0,50.0,50,50.0,50,50.0,50.0,50.0,50.0,50.0,50,50.0,50,50.0,6.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,50.0,50.0,50.0,1.0,19.0,1.0,5.0,,4.0,4.0,
R_2sd8fdMiZqRO7Ba,2/27/19 11:33,2/27/19 11:40,0,73.139.19.187,100,466,1,2/27/19 11:40,,,,,25.60620117,-80.34519958,anonymous,EN,1,52.0,52.0,6,51.0,13.0,9,50.0,52,89.0,51.0,18.0,51.0,67.0,1,44.0,6,35.0,6.0,80.0,1.0,52.0,0.0,28.0,71.0,12.0,24.0,83.0,59.0,14.0,51.0,33.0,1.0,50.0,27.0,38.0,1.0,23.0,11.0,4.0,46.0,51.0,29.0,1.0,43.0,2.0,3.0,,2.0,3.0,
R_1K3JmwohLZPLXoz,2/27/19 11:34,2/27/19 11:43,0,104.60.61.18,100,531,1,2/27/19 11:43,,,,,41.410507200000005,-81.56030273,anonymous,EN,1,40.0,70.0,10,75.0,50.0,0,50.0,80,50.0,50.0,10.0,50.0,100.0,0,80.0,50,20.0,6.0,65.0,10.0,50.0,100.0,50.0,60.0,20.0,50.0,0.0,50.0,30.0,50.0,50.0,50.0,50.0,70.0,40.0,30.0,0.0,50.0,4.0,10.0,40.0,40.0,1.0,36.0,2.0,3.0,,4.0,4.0,"I know someone with the second diagnoses. I think that everyone is different. A person who is schizophrenic may do well in society. However, this would involve a good treatment plan. "
R_3RylweWSNkIBVlD,2/27/19 11:39,2/27/19 11:43,0,73.87.77.237,100,246,1,2/27/19 11:43,,,,,39.34069824,-76.6753006,anonymous,EN,1,37.0,50.0,57,52.0,60.0,62,67.0,63,56.0,46.0,61.0,48.0,67.0,42,52.0,48,56.0,6.0,54.0,37.0,39.0,49.0,57.0,40.0,50.0,40.0,53.0,46.0,44.0,69.0,52.0,15.0,34.0,47.0,49.0,53.0,73.0,53.0,4.0,63.0,25.0,75.0,1.0,27.0,2.0,3.0,,6.0,5.0,THE SURVEY IS VERY NICE
R_1GEzHMQDB0ymvQs,2/27/19 11:41,2/27/19 11:44,0,96.248.18.207,100,159,1,2/27/19 11:44,,,,,37.43099976,-77.65540314,anonymous,EN,1,70.0,55.0,68,35.0,51.0,80,56.0,19,53.0,54.0,11.0,22.0,31.0,25,30.0,70,1.0,6.0,81.0,48.0,50.0,100.0,44.0,88.0,7.0,61.0,73.0,50.0,46.0,62.0,41.0,50.0,78.0,64.0,55.0,17.0,30.0,39.0,4.0,69.0,81.0,38.0,1.0,44.0,1.0,5.0,,7.0,7.0,
R_26bWMYy5TGlr69m,2/27/19 11:45,2/27/19 11:47,0,68.8.204.253,100,126,1,2/27/19 11:47,,,,,33.11650085,-117.1846008,anonymous,EN,1,40.0,29.0,31,34.0,29.0,41,49.0,45,33.0,46.0,39.0,38.0,43.0,29,36.0,37,21.0,6.0,52.0,27.0,49.0,68.0,39.0,49.0,30.0,52.0,61.0,33.0,39.0,53.0,54.0,34.0,36.0,56.0,37.0,56.0,50.0,39.0,4.0,61.0,52.0,45.0,1.0,38.0,1.0,5.0,,3.0,3.0,
R_3hAy16pc0RrEqjP,2/27/19 11:43,2/27/19 11:47,0,68.35.50.136,100,210,1,2/27/19 11:47,,,,,34.88250732,-87.7397995,anonymous,EN,1,50.0,73.0,52,76.0,71.0,62,73.0,62,66.0,70.0,29.0,75.0,72.0,52,51.0,53,39.0,6.0,80.0,40.0,61.0,72.0,66.0,54.0,62.0,70.0,40.0,74.0,67.0,75.0,67.0,57.0,67.0,60.0,28.0,43.0,53.0,62.0,4.0,86.0,51.0,64.0,1.0,37.0,1.0,5.0,,1.0,1.0,None
R_2Vyy73gP85ql0ui,2/27/19 11:45,2/27/19 11:47,0,104.128.209.1,100,171,1,2/27/19 11:47,,,,,40.54570007,-80.05079651,anonymous,EN,1,35.0,78.0,18,62.0,60.0,26,88.0,70,75.0,55.0,68.0,63.0,63.0,6,51.0,56,69.0,6.0,84.0,26.0,52.0,57.0,67.0,28.0,53.0,48.0,23.0,66.0,60.0,52.0,58.0,48.0,52.0,57.0,72.0,52.0,51.0,52.0,4.0,43.0,34.0,66.0,1.0,39.0,1.0,5.0,,4.0,4.0,
R_0kwsv87JQsgkMpP,2/27/19 11:43,2/27/19 11:48,0,24.143.70.232,100,249,1,2/27/19 11:48,,,,,45.749298100000004,-121.8350983,anonymous,EN,1,60.0,75.0,30,60.0,30.0,65,50.0,80,80.0,50.0,30.0,60.0,40.0,70,40.0,67,10.0,6.0,90.0,50.0,40.0,95.0,20.0,70.0,25.0,30.0,80.0,50.0,25.0,40.0,40.0,50.0,50.0,30.0,75.0,15.0,35.0,35.0,4.0,82.0,75.0,25.0,1.0,25.0,1.0,5.0,,1.0,6.0,
R_2dAv4EWizJjd55l,2/27/19 11:45,2/27/19 11:48,0,67.44.192.20,100,223,1,2/27/19 11:48,,,,,32.77870178,-96.82170105,anonymous,EN,1,21.0,81.0,7,76.0,55.0,37,79.0,71,70.0,69.0,10.0,72.0,62.0,5,56.0,63,8.0,6.0,85.0,16.0,69.0,88.0,58.0,56.0,13.0,30.0,28.0,63.0,31.0,39.0,26.0,13.0,24.0,36.0,,10.0,15.0,14.0,4.0,72.0,61.0,32.0,1.0,45.0,1.0,5.0,,3.0,1.0,
R_21024Vfch2HRWTu,2/27/19 11:45,2/27/19 11:50,0,174.222.156.94,100,323,1,2/27/19 11:50,,,,,38.68890381,-121.2263031,anonymous,EN,1,83.0,83.0,85,36.0,42.0,91,63.0,98,61.0,63.0,3.0,72.0,25.0,63,14.0,60,1.0,6.0,97.0,15.0,19.0,100.0,9.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,78.0,3.0,0.0,3.0,4.0,100.0,67.0,0.0,1.0,32.0,2.0,2.0,,2.0,3.0,
R_4MjZ25dH1s28foR,2/27/19 11:49,2/27/19 11:53,0,66.66.3.100,100,211,1,2/27/19 11:53,,,,,43.18339539,-77.60430145,anonymous,EN,1,15.0,95.0,1,95.0,90.0,25,85.0,95,81.0,75.0,35.0,65.0,90.0,2,50.0,20,15.0,6.0,40.0,5.0,90.0,100.0,65.0,75.0,55.0,55.0,80.0,85.0,80.0,75.0,55.0,65.0,75.0,35.0,50.0,20.0,50.0,60.0,4.0,85.0,70.0,45.0,1.0,24.0,1.0,6.0,White/Latino,2.0,2.0,
R_2b17LfBCsz03CPw,2/27/19 11:47,2/27/19 11:53,0,147.135.36.175,100,371,1,2/27/19 11:53,,,,,38.96090698,-77.34290314,anonymous,EN,1,41.0,46.0,42,46.0,74.0,51,68.0,76,42.0,68.0,72.0,57.0,54.0,51,43.0,75,70.0,6.0,40.0,65.0,37.0,51.0,38.0,68.0,77.0,28.0,38.0,70.0,65.0,62.0,52.0,30.0,39.0,46.0,43.0,66.0,72.0,16.0,4.0,60.0,54.0,65.0,1.0,30.0,1.0,3.0,,4.0,4.0,none
R_1DSw32Y1sfxZlmp,2/27/19 11:46,2/27/19 11:53,0,76.31.16.54,100,419,1,2/27/19 11:53,,,,,29.74389648,-95.60669708,anonymous,EN,1,30.0,70.0,10,50.0,50.0,50,50.0,20,70.0,51.0,9.0,60.0,50.0,10,20.0,70,0.0,6.0,80.0,2.0,51.0,75.0,10.0,30.0,30.0,50.0,49.0,50.0,20.0,50.0,50.0,50.0,30.0,50.0,25.0,20.0,50.0,30.0,4.0,50.0,20.0,50.0,1.0,30.0,1.0,3.0,,1.0,2.0,
R_3qpnwNEyrSQt1Ei,2/27/19 11:52,2/27/19 11:55,0,184.57.164.219,100,170,1,2/27/19 11:55,,,,,39.71549988,-84.16369629,anonymous,EN,1,65.0,67.0,65,49.0,51.0,66,48.0,59,58.0,48.0,14.0,48.0,50.0,63,50.0,64,14.0,6.0,64.0,51.0,37.0,84.0,50.0,70.0,25.0,49.0,82.0,50.0,49.0,51.0,46.0,28.0,50.0,50.0,76.0,30.0,75.0,22.0,4.0,68.0,76.0,29.0,1.0,25.0,1.0,5.0,,3.0,3.0,
R_6Apz0O5OHfMvFV7,2/27/19 11:53,2/27/19 11:55,0,71.206.8.9,100,127,1,2/27/19 11:55,,,,,39.04620361,-77.11949921,anonymous,EN,1,83.0,57.0,61,55.0,50.0,83,54.0,53,50.0,53.0,52.0,56.0,54.0,82,19.0,80,54.0,6.0,81.0,51.0,55.0,83.0,53.0,73.0,52.0,53.0,82.0,52.0,52.0,,53.0,50.0,52.0,53.0,83.0,20.0,84.0,50.0,4.0,79.0,52.0,55.0,1.0,37.0,2.0,2.0,,3.0,3.0,None.
R_2zHBy15flwf0ei3,2/27/19 11:54,2/27/19 11:58,0,108.245.223.129,100,194,1,2/27/19 11:58,,,,,39.72650146,-86.00050354,anonymous,EN,1,51.0,68.0,15,70.0,44.0,24,72.0,50,71.0,69.0,51.0,40.0,52.0,32,52.0,29,36.0,6.0,61.0,20.0,50.0,85.0,33.0,45.0,31.0,31.0,46.0,66.0,27.0,23.0,17.0,31.0,58.0,36.0,60.0,27.0,39.0,22.0,4.0,80.0,60.0,8.0,1.0,34.0,1.0,5.0,,6.0,6.0,
R_1F2suYfsi83vhD3,2/27/19 11:53,2/27/19 11:58,0,73.140.16.237,100,267,1,2/27/19 11:58,,,,,47.90170288,-122.2472,anonymous,EN,1,50.0,35.0,35,20.0,52.0,10,75.0,65,75.0,50.0,32.0,66.0,45.0,5,12.0,35,8.0,6.0,65.0,0.0,45.0,75.0,55.0,40.0,15.0,45.0,40.0,62.0,20.0,70.0,50.0,25.0,65.0,40.0,31.0,0.0,33.0,12.0,4.0,70.0,22.0,40.0,1.0,46.0,2.0,5.0,,7.0,7.0,Thank you. 
R_3CW1Ow3Vc0v7Uxo,2/27/19 11:55,2/27/19 11:58,0,100.10.88.136,100,177,1,2/27/19 11:58,,,,,41.87289429,-71.39070129,anonymous,EN,1,55.0,32.0,34,37.0,29.0,74,54.0,35,60.0,34.0,33.0,40.0,36.0,23,38.0,63,11.0,6.0,78.0,32.0,40.0,77.0,66.0,71.0,43.0,41.0,69.0,67.0,45.0,59.0,37.0,39.0,65.0,50.0,63.0,40.0,70.0,43.0,4.0,70.0,43.0,46.0,1.0,24.0,1.0,4.0,,4.0,4.0,
R_3rSyaWUmEypg8cB,2/27/19 11:57,2/27/19 12:00,0,71.239.123.246,100,141,1,2/27/19 12:00,,,,,41.47059631,-87.07830048,anonymous,EN,1,62.0,75.0,62,48.0,49.0,70,68.0,72,83.0,51.0,20.0,65.0,59.0,51,15.0,74,0.0,6.0,97.0,44.0,21.0,65.0,60.0,61.0,31.0,51.0,69.0,50.0,40.0,62.0,29.0,27.0,16.0,47.0,63.0,22.0,42.0,27.0,4.0,79.0,65.0,20.0,1.0,29.0,1.0,5.0,,2.0,2.0,
R_3LdOhB4CFAezqiZ,2/27/19 11:56,2/27/19 12:00,0,24.218.173.86,100,245,1,2/27/19 12:00,,,,,42.08470154,-71.00019836,anonymous,EN,1,25.0,75.0,10,80.0,80.0,50,80.0,70,85.0,70.0,10.0,50.0,75.0,15,40.0,50,10.0,6.0,90.0,5.0,60.0,85.0,20.0,50.0,10.0,60.0,40.0,50.0,50.0,60.0,75.0,15.0,65.0,40.0,50.0,10.0,10.0,60.0,4.0,80.0,45.0,25.0,1.0,43.0,2.0,5.0,,1.0,4.0,
R_2zG7zSc4oOF0ukz,2/27/19 11:47,2/27/19 12:02,0,71.35.26.68,100,902,1,2/27/19 12:02,,,,,33.30540466,-111.74009699999999,anonymous,EN,1,15.0,78.0,12,81.0,72.0,80,76.0,79,69.0,62.0,87.0,43.0,74.0,14,62.0,80,2.0,6.0,74.0,11.0,10.0,39.0,73.0,1.0,78.0,73.0,75.0,85.0,80.0,68.0,56.0,71.0,26.0,70.0,14.0,60.0,79.0,67.0,4.0,82.0,4.0,53.0,1.0,26.0,1.0,5.0,,4.0,4.0,
R_sbzRYQxKQl5c7Nn,2/27/19 11:55,2/27/19 12:02,0,76.179.76.7,100,404,1,2/27/19 12:02,,,,,43.58349609,-70.34570313,anonymous,EN,1,20.0,100.0,0,92.0,71.0,29,86.0,100,83.0,80.0,41.0,92.0,71.0,0,21.0,71,0.0,6.0,92.0,8.0,31.0,82.0,70.0,15.0,62.0,43.0,18.0,80.0,40.0,71.0,75.0,42.0,66.0,71.0,31.0,56.0,70.0,25.0,4.0,15.0,35.0,39.0,1.0,42.0,1.0,5.0,,1.0,5.0,
R_3qWHLRCDg7cc4Dg,2/27/19 12:03,2/27/19 12:09,0,205.185.209.187,100,353,1,2/27/19 12:09,,,,,32.78889465,-96.80210114,anonymous,EN,1,20.0,99.0,0,100.0,100.0,60,100.0,100,71.0,99.0,40.0,100.0,80.0,0,100.0,10,60.0,6.0,100.0,0.0,90.0,4.0,100.0,2.0,100.0,65.0,67.0,75.0,44.0,43.0,90.0,100.0,100.0,73.0,2.0,100.0,5.0,53.0,4.0,98.0,1.0,86.0,1.0,25.0,1.0,5.0,,4.0,4.0,
R_1KuPFFt5vXRQtwN,2/27/19 12:05,2/27/19 12:09,0,69.132.48.147,100,240,1,2/27/19 12:09,,,,,35.37159729,-80.52999878,anonymous,EN,1,52.0,69.0,22,68.0,61.0,54,73.0,68,72.0,65.0,50.0,73.0,70.0,28,62.0,64,38.0,6.0,59.0,27.0,65.0,72.0,61.0,30.0,48.0,55.0,65.0,74.0,41.0,70.0,68.0,35.0,48.0,59.0,35.0,40.0,67.0,37.0,4.0,74.0,40.0,45.0,1.0,62.0,2.0,5.0,,2.0,3.0,
R_10Z6EeGRorccKni,2/27/19 12:04,2/27/19 12:09,0,216.107.48.6,100,336,1,2/27/19 12:09,,,,,40.7263031,-73.98179626,anonymous,EN,1,79.0,67.0,62,62.0,69.0,56,69.0,73,69.0,65.0,75.0,70.0,75.0,68,83.0,75,77.0,6.0,66.0,66.0,73.0,66.0,53.0,20.0,43.0,38.0,59.0,20.0,31.0,48.0,37.0,64.0,48.0,59.0,37.0,62.0,77.0,49.0,4.0,54.0,38.0,28.0,1.0,28.0,1.0,3.0,,5.0,6.0,good
R_una2SCOX6uEX9GF,2/27/19 12:04,2/27/19 12:10,0,71.213.161.196,100,366,1,2/27/19 12:10,,,,,40.72749329,-84.08899689,anonymous,EN,1,70.0,75.0,5,85.0,55.0,60,75.0,75,85.0,65.0,30.0,80.0,75.0,65,55.0,70,10.0,6.0,75.0,25.0,50.0,85.0,85.0,25.0,65.0,70.0,75.0,90.0,60.0,75.0,75.0,45.0,85.0,50.0,55.0,35.0,55.0,45.0,4.0,65.0,30.0,65.0,1.0,31.0,2.0,5.0,,2.0,2.0,It was easy to understand and to complete.
R_10Ca71pxQUHAMwa,2/27/19 12:09,2/27/19 12:13,0,98.109.19.147,100,266,1,2/27/19 12:14,,,,,40.91220093,-74.14520264,anonymous,EN,1,0.0,70.0,0,80.0,60.0,20,80.0,55,75.0,80.0,40.0,70.0,75.0,10,50.0,40,50.0,6.0,50.0,0.0,50.0,30.0,60.0,10.0,50.0,60.0,20.0,70.0,70.0,75.0,50.0,60.0,70.0,60.0,40.0,40.0,50.0,50.0,4.0,30.0,10.0,55.0,1.0,29.0,1.0,2.0,,2.0,3.0,No comments.
